store_id,city,region,cluster,cluster_persona,lacking_sku,category,brand,sku_segment,price,margin_pct,current_revenue,cluster_avg_revenue,gap_percentage,potential_revenue_gain,severity,recommended_action,reason
S0001,Kolkata,East,E,Industrial Areas,SKU00323,Beverages,Rockstar,Premium,195.0,45,23790.0,1263.82,1782.38,-22526.18,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1782.4% below average
S0056,Pune,West,E,Industrial Areas,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,23630.0,1094.31,2059.35,-22535.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2059.3% below average
S0067,Bhubaneswar,East,E,Industrial Areas,SKU00317,Beverages,Red Bull,Premium,170.95,45,23762.05,1127.72,2007.08,-22634.33,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2007.1% below average
S0106,Chennai,South,E,Industrial Areas,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,23800.0,1094.31,2074.88,-22705.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2074.9% below average
S0020,Kolkata,East,E,Industrial Areas,SKU00325,Beverages,Burn,Premium,195.0,45,23985.0,1279.28,1774.89,-22705.72,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1774.9% below average
S0106,Chennai,South,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,23782.5,1038.96,2189.06,-22743.54,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2189.1% below average
S0113,Chennai,South,E,Industrial Areas,SKU00352,Beverages,Starbucks Frappuccino,Premium,164.05,45,23951.3,1077.65,2122.54,-22873.65,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2122.5% below average
S0018,Patna,East,E,Industrial Areas,SKU00313,Beverages,Voss,Premium,187.5,40,24187.5,1208.04,1902.22,-22979.46,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1902.2% below average
S0067,Bhubaneswar,East,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,24025.0,1019.99,2255.41,-23005.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2255.4% below average
S0078,Mumbai,West,E,Industrial Areas,SKU00325,Beverages,Burn,Premium,195.0,45,24375.0,1279.28,1805.38,-23095.72,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1805.4% below average
S0007,Kolkata,East,E,Industrial Areas,SKU00311,Beverages,Fiji Water,Premium,200.0,40,24400.0,1304.23,1770.83,-23095.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1770.8% below average
S0029,Pune,West,E,Industrial Areas,SKU00323,Beverages,Rockstar,Premium,195.0,45,24375.0,1263.82,1828.67,-23111.18,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1828.7% below average
S0059,Chandigarh,North,E,Industrial Areas,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,24212.5,1055.6,2193.73,-23156.9,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2193.7% below average
S0115,Bhubaneswar,East,E,Industrial Areas,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,24212.5,1055.6,2193.73,-23156.9,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2193.7% below average
S0104,Ahmedabad,West,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,24180.0,1019.99,2270.6,-23160.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2270.6% below average
S0112,Delhi,North,E,Industrial Areas,SKU00322,Beverages,Rockstar,Premium,173.25,45,24601.5,1134.61,2068.29,-23466.89,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2068.3% below average
S0018,Patna,East,E,Industrial Areas,SKU00317,Beverages,Red Bull,Premium,170.95,45,24787.75,1127.72,2098.04,-23660.03,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2098.0% below average
S0001,Kolkata,East,E,Industrial Areas,SKU00319,Beverages,Monster Energy,Premium,173.25,45,25121.25,1109.03,2165.15,-24012.22,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2165.2% below average
S0092,Bhubaneswar,East,E,Industrial Areas,SKU00319,Beverages,Monster Energy,Premium,173.25,45,25121.25,1109.03,2165.15,-24012.22,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2165.2% below average
S0010,Bangalore,South,E,Industrial Areas,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,25200.0,1144.41,2102.01,-24055.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2102.0% below average
S0115,Bhubaneswar,East,E,Industrial Areas,SKU00343,Beverages,Tropicana Premium,Premium,260.0,40,25740.0,1683.82,1428.66,-24056.18,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1428.7% below average
S0021,Hyderabad,South,E,Industrial Areas,SKU00323,Beverages,Rockstar,Premium,195.0,45,25350.0,1263.82,1905.82,-24086.18,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1905.8% below average
S0020,Kolkata,East,E,Industrial Areas,SKU00311,Beverages,Fiji Water,Premium,200.0,40,25400.0,1304.23,1847.51,-24095.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1847.5% below average
S0078,Mumbai,West,E,Industrial Areas,SKU00318,Beverages,Red Bull,Premium,175.0,45,25375.0,1166.74,2074.87,-24208.26,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2074.9% below average
S0021,Hyderabad,South,E,Industrial Areas,SKU00311,Beverages,Fiji Water,Premium,200.0,40,25600.0,1304.23,1862.84,-24295.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1862.8% below average
S0104,Ahmedabad,West,E,Industrial Areas,SKU00313,Beverages,Voss,Premium,187.5,40,25687.5,1208.04,2026.39,-24479.46,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2026.4% below average
S0104,Ahmedabad,West,E,Industrial Areas,SKU00310,Beverages,San Pellegrino,Premium,175.0,40,25725.0,1144.41,2147.89,-24580.59,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2147.9% below average
S0099,Bhubaneswar,East,E,Industrial Areas,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,25675.0,1055.6,2332.28,-24619.4,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2332.3% below average
S0014,Delhi,North,E,Industrial Areas,SKU00317,Beverages,Red Bull,Premium,170.95,45,26155.35,1127.72,2219.31,-25027.63,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2219.3% below average
S0115,Bhubaneswar,East,E,Industrial Areas,SKU00317,Beverages,Red Bull,Premium,170.95,45,26155.35,1127.72,2219.31,-25027.63,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2219.3% below average
S0108,Lucknow,North,E,Industrial Areas,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,26400.0,1308.35,1917.8,-25091.65,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 1917.8% below average
S0007,Kolkata,East,E,Industrial Areas,SKU00318,Beverages,Red Bull,Premium,175.0,45,26425.0,1166.74,2164.86,-25258.26,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2164.9% below average
S0014,Delhi,North,E,Industrial Areas,SKU00322,Beverages,Rockstar,Premium,173.25,45,26507.25,1134.61,2236.25,-25372.64,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2236.3% below average
S0007,Kolkata,East,E,Industrial Areas,SKU00351,Beverages,Starbucks Frappuccino,Premium,162.5,45,26650.0,1055.6,2424.64,-25594.4,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2424.6% below average
S0108,Lucknow,North,E,Industrial Areas,SKU00302,Beverages,Evian,Premium,155.0,40,26815.0,1019.99,2528.94,-25795.01,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2528.9% below average
S0021,Hyderabad,South,E,Industrial Areas,SKU00324,Beverages,Burn,Premium,157.5,45,26932.5,1038.96,2492.25,-25893.54,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2492.2% below average
S0059,Chandigarh,North,E,Industrial Areas,SKU00307,Beverages,Perrier,Premium,175.0,40,27125.0,1164.8,2228.73,-25960.2,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2228.7% below average
S0099,Bhubaneswar,East,E,Industrial Areas,SKU00325,Beverages,Burn,Premium,195.0,45,27300.0,1279.28,2034.02,-26020.72,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2034.0% below average
S0007,Kolkata,East,E,Industrial Areas,SKU00342,Beverages,Tropicana Premium,Premium,200.0,40,27800.0,1308.35,2024.81,-26491.65,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2024.8% below average
S0099,Bhubaneswar,East,E,Industrial Areas,SKU00356,Beverages,Lipton Ice Tea Premium,Premium,170.0,45,27710.0,1094.31,2432.19,-26615.69,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2432.2% below average
S0007,Kolkata,East,E,Industrial Areas,SKU00319,Beverages,Monster Energy,Premium,173.25,45,28586.25,1109.03,2477.59,-27477.22,GOOD,Performing well - maintain current stock,Key SKU for Cluster E - performing 2477.6% below average
