store_id,sku_id,cluster_label,city,category,brand,sku_segment,sales_units,sales_value,cluster_avg_revenue,performance_gap_pct,performance_status
S0005,SKU00232,A,Lucknow,Frozen,BakeWell,Premium,32,3382.4,169.49251101321587,1895.6,Star Performer
S0005,SKU00233,A,Lucknow,Essentials,ChillFrost,Premium,33,3513.84,173.73052631578946,1922.58,Star Performer
S0005,SKU00234,A,Lucknow,Snacks,ChillFrost,Standard,35,3255.3500000000004,165.22952941176473,1870.2,Star Performer
S0005,SKU00235,A,Lucknow,Staples,PureCare,Premium,34,3189.2,131.41062801932367,2326.9,Star Performer
S0005,SKU00236,A,Lucknow,Frozen,PureCare,Premium,33,3576.87,164.92099137931035,2068.84,Star Performer
S0005,SKU00237,A,Lucknow,Essentials,PureCare,Standard,36,3741.84,163.74674603174603,2185.14,Star Performer
S0005,SKU00238,A,Lucknow,Staples,CoolSip,Premium,23,1521.45,103.73522727272727,1366.67,Star Performer
S0005,SKU00239,A,Lucknow,Staples,Miko,Premium,34,3601.6200000000003,159.1203829787234,2163.46,Star Performer
S0005,SKU00240,A,Lucknow,Kids,PureCare,Standard,41,3716.2400000000002,133.4620472440945,2684.49,Star Performer
S0005,SKU00241,A,Lucknow,Frozen,FizMax,Value,23,457.24,26.681052631578947,1613.73,Star Performer
S0005,SKU00242,A,Lucknow,Beverages,PureCare,Value,52,1336.92,43.08711462450593,3002.83,Star Performer
S0005,SKU00243,A,Lucknow,Beverages,CoolSip,Value,33,708.84,32.05476923076923,2111.34,Star Performer
S0005,SKU00244,A,Lucknow,Staples,Miko,Value,33,1596.21,68.17668103448275,2241.28,Star Performer
S0005,SKU00245,A,Lucknow,Snacks,BakeWell,Value,43,2901.6400000000003,113.57744855967078,2454.77,Star Performer
S0005,SKU00246,A,Lucknow,Snacks,Miko,Standard,37,960.89,40.31164179104478,2283.65,Star Performer
S0005,SKU00247,A,Lucknow,Snacks,CoolSip,Standard,28,1181.04,63.45830357142857,1761.13,Star Performer
S0005,SKU00248,A,Lucknow,Essentials,PureCare,Premium,34,2735.3,120.01012396694215,2179.22,Star Performer
S0005,SKU00249,A,Lucknow,Frozen,PureCare,Value,29,889.14,46.66722891566265,1805.28,Star Performer
S0005,SKU00250,A,Lucknow,Snacks,Miko,Standard,43,3443.44,118.45935483870967,2806.85,Star Performer
S0005,SKU00251,A,Lucknow,Essentials,Miko,Value,45,3024.9,105.04722433460076,2779.56,Star Performer
S0005,SKU00252,A,Lucknow,Kids,Miko,Value,44,1087.6799999999998,37.302702702702696,2815.82,Star Performer
S0005,SKU00253,A,Lucknow,Beverages,PureCare,Value,27,831.3299999999999,46.9396568627451,1671.06,Star Performer
S0005,SKU00254,A,Lucknow,Snacks,PureCare,Value,41,1523.1499999999999,65.0125,2242.86,Star Performer
S0005,SKU00255,A,Lucknow,Beverages,CoolSip,Premium,15,1082.25,86.70941704035874,1148.13,Star Performer
S0005,SKU00256,A,Lucknow,Frozen,CoolSip,Value,34,1751.0,89.87254901960785,1848.31,Star Performer
S0005,SKU00257,A,Lucknow,Snacks,FizMax,Value,24,1263.3600000000001,77.55,1529.09,Star Performer
S0005,SKU00258,A,Lucknow,Essentials,CoolSip,Value,32,963.52,45.63337777777778,2011.44,Star Performer
S0005,SKU00259,A,Lucknow,Beverages,PureCare,Premium,44,2740.7599999999998,96.89555555555556,2728.57,Star Performer
S0005,SKU00260,A,Lucknow,Essentials,ChillFrost,Standard,26,1497.6,84.01048034934499,1682.63,Star Performer
S0005,SKU00261,A,Lucknow,Kids,ChillFrost,Premium,37,3493.9100000000003,155.33939393939394,2149.21,Star Performer
S0005,SKU00262,A,Lucknow,Beverages,Miko,Premium,31,2800.8499999999995,126.03824999999999,2122.22,Star Performer
S0005,SKU00263,A,Lucknow,Essentials,PureCare,Standard,23,2584.9700000000003,173.57004032258067,1389.3,Star Performer
S0005,SKU00264,A,Lucknow,Kids,ChillFrost,Standard,24,1476.0,94.2127659574468,1466.67,Star Performer
S0005,SKU00265,A,Lucknow,Frozen,PureCare,Value,29,645.83,33.453624454148475,1830.52,Star Performer
S0005,SKU00266,A,Lucknow,Snacks,BakeWell,Premium,45,4959.900000000001,186.0253164556962,2566.25,Star Performer
S0005,SKU00267,A,Lucknow,Frozen,CoolSip,Value,24,1111.92,71.7816738197425,1449.03,Star Performer
S0005,SKU00268,A,Lucknow,Frozen,ChillFrost,Premium,36,2415.2400000000002,108.80247826086956,2119.84,Star Performer
S0005,SKU00269,A,Lucknow,Beverages,ChillFrost,Premium,19,1981.3200000000002,162.06285714285715,1122.56,Star Performer
S0005,SKU00270,A,Lucknow,Snacks,Miko,Value,42,501.06,19.03723404255319,2532.0,Star Performer
S0005,SKU00271,A,Lucknow,Kids,Miko,Standard,28,284.20000000000005,15.66131221719457,1714.66,Star Performer
S0005,SKU00272,A,Lucknow,Frozen,CoolSip,Premium,47,4519.05,156.80537383177574,2781.95,Star Performer
S0005,SKU00273,A,Lucknow,Kids,CoolSip,Value,37,1299.07,54.56489177489178,2280.78,Star Performer
S0005,SKU00274,A,Lucknow,Kids,ChillFrost,Premium,45,5351.4,183.20108108108107,2821.05,Star Performer
S0005,SKU00275,A,Lucknow,Snacks,ChillFrost,Value,33,1657.26,76.44106194690265,2068.02,Star Performer
S0005,SKU00276,A,Lucknow,Beverages,PureCare,Value,37,1652.79,65.52830578512396,2422.25,Star Performer
S0005,SKU00277,A,Lucknow,Kids,CoolSip,Value,43,2062.71,79.88392561983471,2482.13,Star Performer
S0005,SKU00278,A,Lucknow,Beverages,PureCare,Value,39,656.76,24.546440677966103,2575.58,Star Performer
S0005,SKU00279,A,Lucknow,Beverages,Miko,Premium,44,5076.280000000001,181.37237209302327,2698.82,Star Performer
S0005,SKU00280,A,Lucknow,Snacks,Miko,Premium,57,4463.1,128.22052401746726,3380.8,Star Performer
S0005,SKU00281,A,Lucknow,Staples,Miko,Value,45,1270.35,44.51653846153846,2753.66,Star Performer
S0005,SKU00282,A,Lucknow,Kids,PureCare,Premium,39,4658.55,192.53122362869198,2319.63,Star Performer
S0005,SKU00283,A,Lucknow,Staples,ChillFrost,Standard,18,1166.58,108.18677165354332,978.3,Star Performer
S0005,SKU00284,A,Lucknow,Kids,BakeWell,Premium,40,4445.2,161.06506607929515,2659.88,Star Performer
S0005,SKU00285,A,Lucknow,Snacks,ChillFrost,Premium,7,680.3299999999999,135.4360648148148,402.33,Star Performer
S0005,SKU00286,A,Lucknow,Frozen,FizMax,Premium,46,4291.8,146.56032388663968,2828.35,Star Performer
S0005,SKU00287,A,Lucknow,Staples,CoolSip,Premium,41,3933.95,154.42596566523605,2447.47,Star Performer
S0005,SKU00288,A,Lucknow,Staples,PureCare,Value,37,406.63,16.715023255813954,2332.72,Star Performer
S0005,SKU00289,A,Lucknow,Frozen,FizMax,Standard,25,739.25,42.654070796460175,1633.13,Star Performer
S0005,SKU00290,A,Lucknow,Frozen,BakeWell,Premium,43,4661.63,171.05676229508197,2625.19,Star Performer
S0005,SKU00291,A,Lucknow,Snacks,PureCare,Standard,12,796.8000000000001,100.61484716157204,691.93,Star Performer
S0005,SKU00292,A,Lucknow,Essentials,CoolSip,Premium,32,3667.2,179.7732824427481,1939.9,Star Performer
S0005,SKU00293,A,Lucknow,Essentials,BakeWell,Standard,37,2705.44,111.40600858369099,2328.45,Star Performer
S0005,SKU00294,A,Lucknow,Snacks,BakeWell,Standard,32,678.4,33.27354260089686,1938.86,Star Performer
S0005,SKU00295,A,Lucknow,Essentials,PureCare,Value,40,1052.0,37.32532751091703,2718.46,Star Performer
S0005,SKU00296,A,Lucknow,Essentials,CoolSip,Standard,32,2361.92,118.46815126050421,1893.72,Star Performer
S0005,SKU00297,A,Lucknow,Essentials,FizMax,Standard,20,1082.0,79.64077253218883,1258.6,Star Performer
S0005,SKU00298,A,Lucknow,Snacks,BakeWell,Value,25,952.0,59.839999999999996,1490.91,Star Performer
S0005,SKU00299,A,Lucknow,Staples,CoolSip,Standard,25,1062.0,65.92331950207468,1510.96,Star Performer
S0005,SKU00300,A,Lucknow,Essentials,FizMax,Premium,34,3223.8799999999997,145.31357723577236,2118.57,Star Performer
S0006,SKU00001,D,Lucknow,Staples,CoolSip,Value,70,3430.7,147.16805633802815,2231.14,Star Performer
S0006,SKU00002,D,Lucknow,Beverages,PureCare,Premium,39,4627.35,324.70673981191226,1325.09,Star Performer
S0006,SKU00003,D,Lucknow,Kids,FizMax,Premium,34,3281.0,264.7268656716418,1139.39,Star Performer
S0006,SKU00004,D,Lucknow,Staples,FizMax,Premium,24,2202.48,260.1055029585799,746.76,Star Performer
S0006,SKU00005,D,Lucknow,Staples,CoolSip,Value,30,697.1999999999999,66.7132075471698,945.07,Star Performer
S0006,SKU00006,D,Lucknow,Beverages,CoolSip,Standard,36,1746.36,140.97381215469613,1138.78,Star Performer
S0006,SKU00007,D,Lucknow,Beverages,ChillFrost,Value,26,1761.5,194.2026397515528,807.04,Star Performer
S0006,SKU00008,D,Lucknow,Staples,CoolSip,Standard,29,1768.13,176.7294794520548,900.47,Star Performer
S0006,SKU00009,D,Lucknow,Beverages,Miko,Value,58,1163.48,59.76455621301775,1846.77,Star Performer
S0006,SKU00010,D,Lucknow,Essentials,CoolSip,Premium,41,4253.34,281.15043478260867,1412.83,Star Performer
S0006,SKU00011,D,Lucknow,Essentials,CoolSip,Value,40,2197.2,152.63881818181818,1339.48,Star Performer
S0006,SKU00012,D,Lucknow,Snacks,Miko,Value,27,923.9399999999999,98.64018072289157,836.68,Star Performer
S0006,SKU00013,D,Lucknow,Snacks,BakeWell,Standard,12,801.24,196.40532163742688,307.95,Star Performer
S0006,SKU00014,D,Lucknow,Frozen,BakeWell,Premium,35,3732.7500000000005,292.20867052023124,1177.43,Star Performer
S0006,SKU00015,D,Lucknow,Frozen,PureCare,Premium,44,4491.08,287.8086478873239,1460.44,Star Performer
S0006,SKU00016,D,Lucknow,Staples,BakeWell,Premium,43,4976.82,324.2744606413994,1434.76,Star Performer
S0006,SKU00017,D,Lucknow,Snacks,CoolSip,Premium,11,1009.69,253.72400000000002,297.95,Star Performer
S0006,SKU00018,D,Lucknow,Essentials,FizMax,Standard,45,866.25,56.69774919614148,1427.84,Star Performer
S0006,SKU00019,D,Lucknow,Kids,BakeWell,Value,30,723.9,68.8435158501441,951.52,Star Performer
S0006,SKU00020,D,Lucknow,Snacks,ChillFrost,Standard,63,1873.62,84.54179775280898,2116.21,Star Performer
S0006,SKU00021,D,Lucknow,Kids,ChillFrost,Value,20,566.0,83.29305993690852,579.53,Star Performer
S0006,SKU00022,D,Lucknow,Staples,CoolSip,Premium,43,4552.41,289.0468328445748,1474.97,Star Performer
S0006,SKU00023,D,Lucknow,Frozen,ChillFrost,Value,32,1670.4,148.77798165137614,1022.75,Star Performer
S0006,SKU00024,D,Lucknow,Frozen,FizMax,Value,29,1162.9,116.75804416403787,895.99,Star Performer
S0006,SKU00025,D,Lucknow,Beverages,BakeWell,Value,38,1627.16,118.2647619047619,1275.86,Star Performer
S0006,SKU00026,D,Lucknow,Staples,CoolSip,Premium,27,3093.9300000000003,332.31100000000004,831.03,Star Performer
S0006,SKU00027,D,Lucknow,Essentials,ChillFrost,Premium,22,2059.42,262.2818885448917,685.19,Star Performer
S0006,SKU00028,D,Lucknow,Kids,FizMax,Value,35,1121.4,96.50142857142858,1062.06,Star Performer
S0006,SKU00029,D,Lucknow,Kids,CoolSip,Standard,28,770.56,80.31918575063612,859.37,Star Performer
S0006,SKU00030,D,Lucknow,Staples,ChillFrost,Value,51,4022.8799999999997,219.63592814371256,1731.61,Star Performer
S0006,SKU00031,D,Lucknow,Snacks,ChillFrost,Value,55,3345.65,185.34665745856356,1705.08,Star Performer
S0006,SKU00032,D,Lucknow,Kids,PureCare,Value,40,1392.4,98.42827586206897,1314.63,Star Performer
S0006,SKU00033,D,Lucknow,Essentials,CoolSip,Standard,36,2162.52,166.06507645259938,1202.21,Star Performer
S0006,SKU00034,D,Lucknow,Staples,Miko,Standard,67,5512.09,243.5378977272727,2163.34,Star Performer
S0006,SKU00035,D,Lucknow,Frozen,CoolSip,Standard,36,937.8,71.59985549132948,1209.78,Star Performer
S0006,SKU00036,D,Lucknow,Kids,FizMax,Standard,27,298.89,30.692712328767122,873.81,Star Performer
S0006,SKU00037,D,Lucknow,Beverages,Miko,Premium,21,2114.7000000000003,302.3910404624278,599.33,Star Performer
S0006,SKU00038,D,Lucknow,Staples,FizMax,Value,38,1216.76,91.20848484848486,1234.04,Star Performer
S0006,SKU00039,D,Lucknow,Essentials,CoolSip,Premium,32,2413.76,214.9968079096045,1022.7,Star Performer
S0006,SKU00040,D,Lucknow,Snacks,FizMax,Standard,34,3338.46,276.177915407855,1108.81,Star Performer
S0006,SKU00041,D,Lucknow,Kids,ChillFrost,Premium,35,3496.5,289.31284403669724,1108.55,Star Performer
S0006,SKU00042,D,Lucknow,Kids,Miko,Premium,23,2063.79,251.5910220994475,720.3,Star Performer
S0006,SKU00043,D,Lucknow,Essentials,FizMax,Premium,28,3285.7999999999997,352.04999999999995,833.33,Star Performer
S0006,SKU00044,D,Lucknow,Frozen,FizMax,Premium,45,4009.95,256.31365384615384,1464.47,Star Performer
S0006,SKU00045,D,Lucknow,Frozen,ChillFrost,Value,34,1848.24,150.4607142857143,1128.39,Star Performer
S0006,SKU00046,D,Lucknow,Kids,Miko,Premium,39,3509.61,258.4930144927536,1257.72,Star Performer
S0006,SKU00047,D,Lucknow,Kids,Miko,Standard,33,2162.49,199.89566765578633,981.81,Star Performer
S0006,SKU00048,D,Lucknow,Kids,BakeWell,Premium,31,1969.43,187.62650145772594,949.65,Star Performer
S0006,SKU00049,D,Lucknow,Frozen,FizMax,Value,28,1386.28,143.0288888888889,869.23,Star Performer
S0006,SKU00050,D,Lucknow,Beverages,FizMax,Standard,28,1528.24,160.09075581395348,854.61,Star Performer
S0006,SKU00051,D,Lucknow,Essentials,Miko,Value,45,2614.05,168.0257980456026,1455.74,Star Performer
S0006,SKU00052,D,Lucknow,Kids,Miko,Value,39,2067.78,152.78721126760564,1253.37,Star Performer
S0006,SKU00053,D,Lucknow,Essentials,PureCare,Standard,18,1365.48,207.58054545454547,557.81,Star Performer
S0006,SKU00054,D,Lucknow,Snacks,Miko,Value,50,2320.0,134.18765432098763,1628.92,Star Performer
S0006,SKU00055,D,Lucknow,Beverages,ChillFrost,Standard,38,2959.8199999999997,230.73075471698115,1182.8,Star Performer
S0006,SKU00056,D,Lucknow,Kids,CoolSip,Value,31,1526.44,139.564625,993.72,Star Performer
S0006,SKU00057,D,Lucknow,Kids,Miko,Standard,35,2428.65,207.9728693181818,1067.77,Star Performer
S0006,SKU00058,D,Lucknow,Essentials,FizMax,Premium,43,3457.2,232.3464285714286,1387.95,Star Performer
S0006,SKU00059,D,Lucknow,Essentials,PureCare,Value,33,480.81,42.84219435736677,1022.28,Star Performer
S0006,SKU00060,D,Lucknow,Frozen,FizMax,Premium,40,3212.0,226.87936507936507,1315.73,Star Performer
S0006,SKU00061,D,Lucknow,Snacks,ChillFrost,Value,37,938.3199999999999,68.69285285285285,1265.96,Star Performer
S0006,SKU00062,D,Lucknow,Snacks,FizMax,Value,49,996.17,56.42488023952096,1665.48,Star Performer
S0006,SKU00063,D,Lucknow,Staples,FizMax,Premium,21,2145.99,280.78072555205046,664.29,Star Performer
S0006,SKU00064,D,Lucknow,Snacks,FizMax,Premium,37,3889.0699999999997,299.4042424242424,1198.94,Star Performer
S0006,SKU00065,D,Lucknow,Staples,PureCare,Value,33,1112.76,98.07646017699115,1034.58,Star Performer
S0006,SKU00066,D,Lucknow,Beverages,Miko,Standard,55,1513.6,77.77060773480663,1846.24,Star Performer
S0006,SKU00067,D,Lucknow,Beverages,BakeWell,Value,16,319.2,53.52738461538462,496.33,Star Performer
S0006,SKU00068,D,Lucknow,Essentials,Miko,Standard,50,4172.0,252.38024691358024,1553.06,Star Performer
S0006,SKU00069,D,Lucknow,Frozen,CoolSip,Value,31,719.8199999999999,70.46068965517242,921.59,Star Performer
S0006,SKU00070,D,Lucknow,Kids,BakeWell,Value,53,2795.22,153.2354268292683,1724.13,Star Performer
S0006,SKU00071,D,Lucknow,Frozen,Miko,Value,23,1715.34,212.0108011869436,709.08,Star Performer
S0006,SKU00072,D,Lucknow,Staples,CoolSip,Premium,12,1259.6399999999999,301.7137714285715,317.5,Star Performer
S0006,SKU00073,D,Lucknow,Essentials,PureCare,Standard,39,1029.21,77.41066666666667,1229.55,Star Performer
S0006,SKU00074,D,Lucknow,Frozen,Miko,Premium,28,2491.7200000000003,250.1844610778443,895.95,Star Performer
S0006,SKU00075,D,Lucknow,Essentials,PureCare,Standard,35,3918.9500000000003,331.63089171974525,1081.72,Star Performer
S0006,SKU00076,D,Lucknow,Snacks,BakeWell,Standard,33,1262.25,111.06997084548105,1036.45,Star Performer
S0006,SKU00077,D,Lucknow,Frozen,FizMax,Standard,25,2223.5,258.1223974763407,761.41,Star Performer
S0006,SKU00078,D,Lucknow,Beverages,CoolSip,Premium,30,2547.6,242.28587570621468,951.49,Star Performer
S0006,SKU00079,D,Lucknow,Snacks,FizMax,Premium,42,4868.64,353.8274380165289,1275.99,Star Performer
S0006,SKU00080,D,Lucknow,Kids,BakeWell,Value,31,692.85,66.29450704225353,945.11,Star Performer
S0006,SKU00081,D,Lucknow,Staples,PureCare,Value,25,833.0,95.99084639498432,767.79,Star Performer
S0006,SKU00082,D,Lucknow,Snacks,PureCare,Value,34,1296.08,111.6208383233533,1061.15,Star Performer
S0006,SKU00083,D,Lucknow,Kids,FizMax,Value,45,922.95,57.89991150442478,1494.04,Star Performer
S0006,SKU00084,D,Lucknow,Essentials,PureCare,Premium,24,2534.88,293.6297947214077,763.29,Star Performer
S0006,SKU00085,D,Lucknow,Frozen,CoolSip,Value,26,994.76,109.44403560830861,808.92,Star Performer
S0006,SKU00086,D,Lucknow,Snacks,CoolSip,Premium,42,3631.7400000000002,244.55919667590027,1385.01,Star Performer
S0006,SKU00087,D,Lucknow,Beverages,ChillFrost,Value,46,986.6999999999999,61.19760383386581,1512.32,Star Performer
S0006,SKU00088,D,Lucknow,Staples,BakeWell,Premium,15,1132.95,241.17834890965733,369.76,Star Performer
S0006,SKU00089,D,Lucknow,Kids,PureCare,Standard,28,488.32000000000005,48.59350427350427,904.91,Star Performer
S0006,SKU00090,D,Lucknow,Staples,FizMax,Value,38,2607.94,196.1354822335025,1229.66,Star Performer
S0006,SKU00091,D,Lucknow,Kids,Miko,Premium,35,4182.5,332.2938596491228,1158.68,Star Performer
S0006,SKU00092,D,Lucknow,Snacks,BakeWell,Premium,26,2076.1,219.99020172910662,843.72,Star Performer
S0006,SKU00093,D,Lucknow,Staples,PureCare,Premium,39,3634.02,278.05624203821657,1206.94,Star Performer
S0006,SKU00094,D,Lucknow,Frozen,Miko,Value,33,764.9399999999999,67.2489534883721,1037.47,Star Performer
S0006,SKU00095,D,Lucknow,Kids,PureCare,Value,21,1413.51,185.72574074074075,661.07,Star Performer
S0006,SKU00096,D,Lucknow,Essentials,ChillFrost,Value,36,990.72,81.28371014492754,1118.84,Star Performer
S0006,SKU00097,D,Lucknow,Essentials,PureCare,Value,30,1443.0,137.1591036414566,952.06,Star Performer
S0006,SKU00098,D,Lucknow,Kids,FizMax,Standard,35,3712.45,309.09223495702,1101.08,Star Performer
S0006,SKU00099,D,Lucknow,Essentials,FizMax,Standard,41,4607.17,318.38166666666666,1347.06,Star Performer
S0006,SKU00100,D,Lucknow,Staples,FizMax,Premium,34,3038.24,279.11542168674697,988.52,Star Performer
S0006,SKU00101,D,Lucknow,Essentials,FizMax,Premium,46,3976.24,229.57447058823527,1632.0,Star Performer
S0006,SKU00102,D,Lucknow,Beverages,PureCare,Premium,40,4192.799999999999,311.87981538461537,1244.36,Star Performer
S0006,SKU00103,D,Lucknow,Kids,CoolSip,Premium,49,4937.73,304.18188854489165,1523.28,Star Performer
S0006,SKU00104,D,Lucknow,Snacks,PureCare,Premium,33,3826.02,342.73491228070174,1016.32,Star Performer
S0006,SKU00105,D,Lucknow,Essentials,Miko,Standard,32,1867.2,176.1757234726688,959.85,Star Performer
S0006,SKU00106,D,Lucknow,Frozen,FizMax,Standard,30,1503.9,140.20229032258064,972.66,Star Performer
S0006,SKU00107,D,Lucknow,Snacks,FizMax,Premium,31,3702.64,342.0819335347432,982.38,Star Performer
S0006,SKU00108,D,Lucknow,Frozen,CoolSip,Value,24,560.4000000000001,66.43630952380953,743.51,Star Performer
S0006,SKU00109,D,Lucknow,Beverages,ChillFrost,Value,25,879.5,101.6190092879257,765.49,Star Performer
S0006,SKU00110,D,Lucknow,Kids,ChillFrost,Value,36,2047.3200000000002,163.90814814814814,1149.07,Star Performer
S0006,SKU00111,D,Lucknow,Frozen,CoolSip,Standard,26,1637.48,184.46601092896174,787.69,Star Performer
S0006,SKU00112,D,Lucknow,Staples,FizMax,Value,39,2455.05,192.14389534883722,1177.71,Star Performer
S0006,SKU00113,D,Lucknow,Snacks,BakeWell,Value,15,683.85,144.24617363344052,374.09,Star Performer
S0006,SKU00114,D,Lucknow,Snacks,BakeWell,Standard,48,3055.68,190.79863247863247,1501.52,Star Performer
S0006,SKU00115,D,Lucknow,Kids,BakeWell,Value,29,695.7099999999999,71.90005830903789,867.61,Star Performer
S0006,SKU00116,D,Lucknow,Frozen,BakeWell,Standard,22,2300.1,289.90362776025233,693.4,Star Performer
S0006,SKU00117,D,Lucknow,Beverages,PureCare,Standard,49,2189.81,129.3724715909091,1592.64,Star Performer
S0006,SKU00118,D,Lucknow,Beverages,FizMax,Value,23,870.32,114.63294117647058,659.22,Star Performer
S0006,SKU00119,D,Lucknow,Frozen,PureCare,Premium,33,3558.39,306.12754237288135,1062.39,Star Performer
S0006,SKU00120,D,Lucknow,Kids,BakeWell,Standard,41,597.78,39.90315789473684,1398.08,Star Performer
S0006,SKU00121,D,Lucknow,Frozen,CoolSip,Standard,24,333.84,44.615356037151706,648.26,Star Performer
S0006,SKU00122,D,Lucknow,Frozen,CoolSip,Premium,41,3945.02,284.3317647058824,1287.47,Star Performer
S0006,SKU00123,D,Lucknow,Staples,FizMax,Value,44,839.96,55.50625,1413.27,Star Performer
S0006,SKU00124,D,Lucknow,Beverages,FizMax,Value,28,653.8000000000001,68.47044117647059,854.86,Star Performer
S0006,SKU00125,D,Lucknow,Beverages,Miko,Premium,26,3029.78,330.8552733118971,815.74,Star Performer
S0006,SKU00126,D,Lucknow,Staples,BakeWell,Premium,28,2584.1200000000003,256.96431372549023,905.63,Star Performer
S0006,SKU00127,D,Lucknow,Snacks,PureCare,Standard,43,3261.1200000000003,224.36,1353.52,Star Performer
S0006,SKU00128,D,Lucknow,Snacks,FizMax,Value,18,722.16,119.03471471471471,506.68,Star Performer
S0006,SKU00129,D,Lucknow,Staples,BakeWell,Premium,50,4193.0,247.32794366197183,1595.32,Star Performer
S0006,SKU00130,D,Lucknow,Beverages,FizMax,Premium,53,4931.65,276.09918032786885,1686.19,Star Performer
S0006,SKU00131,D,Lucknow,Frozen,Miko,Premium,36,4259.16,346.52730113636363,1129.1,Star Performer
S0006,SKU00132,D,Lucknow,Snacks,BakeWell,Value,56,1126.1599999999999,61.730063291139246,1724.33,Star Performer
S0006,SKU00133,D,Lucknow,Essentials,CoolSip,Premium,43,3222.42,210.13005681818183,1433.54,Star Performer
S0006,SKU00134,D,Lucknow,Essentials,ChillFrost,Premium,42,4472.58,295.402600619195,1414.06,Star Performer
S0006,SKU00135,D,Lucknow,Beverages,BakeWell,Premium,35,4168.5,332.9145400593472,1152.12,Star Performer
S0006,SKU00136,D,Lucknow,Snacks,PureCare,Premium,34,3116.44,247.08347826086958,1161.29,Star Performer
S0006,SKU00137,D,Lucknow,Beverages,BakeWell,Value,41,2909.36,215.69243902439024,1248.85,Star Performer
S0006,SKU00138,D,Lucknow,Beverages,Miko,Premium,29,3346.3100000000004,341.0186607142857,881.27,Star Performer
S0006,SKU00139,D,Lucknow,Staples,CoolSip,Value,59,1399.48,68.72350453172206,1936.39,Star Performer
S0006,SKU00140,D,Lucknow,Staples,FizMax,Value,25,2073.25,233.16883656509694,789.16,Star Performer
S0006,SKU00141,D,Lucknow,Staples,ChillFrost,Standard,49,4770.64,285.33518072289155,1571.94,Star Performer
S0006,SKU00142,D,Lucknow,Essentials,CoolSip,Standard,41,879.86,61.667359550561805,1326.78,Star Performer
S0006,SKU00143,D,Lucknow,Staples,CoolSip,Value,34,425.68,36.57068119891008,1063.99,Star Performer
S0006,SKU00144,D,Lucknow,Staples,BakeWell,Premium,34,3275.56,273.4812903225806,1097.73,Star Performer
S0006,SKU00145,D,Lucknow,Essentials,Miko,Premium,56,5090.96,280.2432231404959,1716.62,Star Performer
S0006,SKU00146,D,Lucknow,Frozen,CoolSip,Premium,51,6110.82,346.2261492537313,1664.98,Star Performer
S0006,SKU00147,D,Lucknow,Staples,ChillFrost,Standard,48,1421.28,84.73685294117647,1577.29,Star Performer
S0006,SKU00148,D,Lucknow,Frozen,PureCare,Value,45,3359.25,212.5586038961039,1480.39,Star Performer
S0006,SKU00149,D,Lucknow,Frozen,CoolSip,Premium,39,2903.16,221.14973760932943,1212.76,Star Performer
S0006,SKU00150,D,Lucknow,Essentials,BakeWell,Value,50,1926.0,112.16117647058825,1617.17,Star Performer
S0006,SKU00151,D,Lucknow,Essentials,PureCare,Value,34,2053.6,176.74426229508197,1061.9,Star Performer
S0006,SKU00152,D,Lucknow,Staples,FizMax,Value,27,1567.35,162.92008928571425,862.04,Star Performer
S0006,SKU00153,D,Lucknow,Kids,PureCare,Premium,13,1449.37,308.20112328767124,370.27,Star Performer
S0006,SKU00154,D,Lucknow,Snacks,Miko,Standard,52,2097.16,113.57557103064066,1746.49,Star Performer
S0006,SKU00155,D,Lucknow,Staples,FizMax,Premium,21,2004.24,270.9677211796246,639.66,Star Performer
S0006,SKU00156,D,Lucknow,Kids,FizMax,Value,26,658.32,73.95519061583578,790.16,Star Performer
S0006,SKU00157,D,Lucknow,Frozen,BakeWell,Premium,46,4649.219999999999,285.5972654155496,1527.89,Star Performer
S0006,SKU00158,D,Lucknow,Snacks,FizMax,Premium,38,3114.48,230.4415512465374,1251.53,Star Performer
S0006,SKU00159,D,Lucknow,Frozen,BakeWell,Premium,46,5354.86,320.61525139664803,1570.18,Star Performer
S0006,SKU00160,D,Lucknow,Kids,FizMax,Premium,35,3624.95,314.2813793103448,1053.41,Star Performer
S0006,SKU00161,D,Lucknow,Essentials,ChillFrost,Premium,63,4389.84,187.42240963855423,2242.22,Star Performer
S0006,SKU00162,D,Lucknow,Staples,Miko,Value,44,2786.08,174.64979104477612,1495.24,Star Performer
S0006,SKU00163,D,Lucknow,Snacks,FizMax,Standard,61,3372.69,159.7436842105263,2011.31,Star Performer
S0006,SKU00164,D,Lucknow,Frozen,CoolSip,Standard,29,2822.86,277.53488095238095,917.12,Star Performer
S0006,SKU00165,D,Lucknow,Kids,ChillFrost,Premium,53,4926.35,276.7375,1680.15,Star Performer
S0006,SKU00166,D,Lucknow,Kids,CoolSip,Premium,31,1848.8400000000001,173.66297872340425,964.61,Star Performer
S0006,SKU00167,D,Lucknow,Beverages,Miko,Premium,41,4510.41,333.0670858895706,1254.2,Star Performer
S0006,SKU00168,D,Lucknow,Beverages,FizMax,Premium,32,3050.24,262.0605247813411,1063.94,Star Performer
S0006,SKU00169,D,Lucknow,Kids,PureCare,Standard,15,606.15,112.10123493975904,440.72,Star Performer
S0006,SKU00170,D,Lucknow,Snacks,ChillFrost,Premium,34,3306.84,274.0715966386555,1106.56,Star Performer
S0006,SKU00171,D,Lucknow,Frozen,CoolSip,Standard,45,2960.1,187.1597619047619,1481.59,Star Performer
