store_id,city,region,cluster,cluster_persona,lacking_sku,category,brand,sku_segment,price,margin_pct,current_revenue,cluster_avg_revenue,gap_percentage,potential_revenue_gain,severity,recommended_action,reason
S0026,Patna,East,A,High Footfall + Urban + High Income,SKU00079,Snacks,FizMax,Premium,115.92,33.07,3477.6,353.83,882.85,-3123.77,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 882.9% below average
S0016,Chennai,South,A,High Footfall + Urban + High Income,SKU00016,Staples,BakeWell,Premium,115.74,33.7,3472.2,324.27,970.76,-3147.93,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 970.8% below average
S0026,Patna,East,A,High Footfall + Urban + High Income,SKU00198,Kids,ChillFrost,Premium,116.78,40.8,3503.4,354.32,888.78,-3149.08,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 888.8% below average
S0116,Lucknow,North,A,High Footfall + Urban + High Income,SKU00215,Essentials,PureCare,Premium,104.79,29.34,3458.07,304.53,1035.55,-3153.54,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1035.6% below average
S0116,Lucknow,North,A,High Footfall + Urban + High Income,SKU00203,Staples,CoolSip,Premium,112.49,36.1,3487.19,321.4,985.0,-3165.79,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 985.0% below average
S0016,Chennai,South,A,High Footfall + Urban + High Income,SKU00292,Essentials,CoolSip,Premium,114.6,29.8,3552.6,327.19,985.8,-3225.41,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 985.8% below average
S0085,Bhubaneswar,East,A,High Footfall + Urban + High Income,SKU00016,Staples,BakeWell,Premium,115.74,33.7,3587.94,324.27,1006.45,-3263.67,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1006.5% below average
S0045,Bangalore,South,A,High Footfall + Urban + High Income,SKU00215,Essentials,PureCare,Premium,104.79,29.34,3667.65,304.53,1104.37,-3363.12,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1104.4% below average
S0097,Pune,West,A,High Footfall + Urban + High Income,SKU00207,Kids,BakeWell,Standard,104.92,49.92,3672.2,303.23,1111.03,-3368.97,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1111.0% below average
S0096,Ahmedabad,West,A,High Footfall + Urban + High Income,SKU00153,Kids,PureCare,Premium,111.49,33.47,3790.66,308.2,1129.93,-3482.46,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1129.9% below average
S0096,Ahmedabad,West,A,High Footfall + Urban + High Income,SKU00159,Frozen,BakeWell,Premium,116.41,43.6,3957.94,320.62,1134.48,-3637.32,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1134.5% below average
S0016,Chennai,South,A,High Footfall + Urban + High Income,SKU00146,Frozen,CoolSip,Premium,119.82,17.34,4073.88,346.23,1076.65,-3727.65,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1076.7% below average
S0096,Ahmedabad,West,A,High Footfall + Urban + High Income,SKU00263,Essentials,PureCare,Standard,112.39,45.6,4158.43,343.26,1111.44,-3815.17,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1111.4% below average
S0085,Bhubaneswar,East,A,High Footfall + Urban + High Income,SKU00228,Essentials,ChillFrost,Premium,116.31,30.48,4536.09,330.21,1273.7,-4205.88,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1273.7% below average
S0016,Chennai,South,A,High Footfall + Urban + High Income,SKU00091,Kids,Miko,Premium,119.5,34.38,4541.0,332.29,1266.56,-4208.71,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1266.6% below average
S0085,Bhubaneswar,East,A,High Footfall + Urban + High Income,SKU00091,Kids,Miko,Premium,119.5,34.38,4660.5,332.29,1302.52,-4328.21,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1302.5% below average
S0085,Bhubaneswar,East,A,High Footfall + Urban + High Income,SKU00199,Beverages,Miko,Premium,108.06,49.9,4646.58,314.24,1378.66,-4332.34,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1378.7% below average
S0016,Chennai,South,A,High Footfall + Urban + High Income,SKU00187,Beverages,Miko,Premium,116.29,45.54,4651.6,318.23,1361.69,-4333.37,GOOD,Performing well - maintain current stock,Key SKU for Cluster A - performing 1361.7% below average
S0110,Patna,East,A,High Footfall + Urban + High Income,SKU00016,Staples,BakeWell,Premium,115.74,33.7,231.48,324.27,-28.62,92.79,LOW,Increase stock 20%,Key SKU for Cluster A - performing 28.6% below average
