,S0001,S0002,S0003,S0004,S0005,S0006,S0007,S0008,S0009,S0010,S0011,S0012,S0013,S0014,S0015,S0016,S0017,S0018,S0019,S0020,S0021,S0022,S0023,S0024,S0025,S0026,S0027,S0028,S0029,S0030,S0031,S0032,S0033,S0034,S0035,S0036,S0037,S0038,S0039,S0040,S0041,S0042,S0043,S0044,S0045,S0046,S0047,S0048,S0049,S0050,S0051,S0052,S0053,S0054,S0055,S0056,S0057,S0058,S0059,S0060,S0061,S0062,S0063,S0064,S0065,S0066,S0067,S0068,S0069,S0070,S0071,S0072,S0073,S0074,S0075,S0076,S0077,S0078,S0079,S0080,S0081,S0082,S0083,S0084,S0085,S0086,S0087,S0088,S0089,S0090,S0091,S0092,S0093,S0094,S0095,S0096,S0097,S0098,S0099,S0100,S0101,S0102,S0103,S0104,S0105,S0106,S0107,S0108,S0109,S0110,S0111,S0112,S0113,S0114,S0115,S0116,S0117,S0118,S0119,S0120
S0060,0.33322657362917146,0.6868830865123461,0.14192836305729734,0.5328236163179769,-0.08059947949008718,-0.216501356320945,0.4605153103666301,-0.7261360012570749,-0.03825875406932956,0.03960273177477882,-0.011138375807689461,-0.8052763230572865,0.23613213934857682,0.5021245765417599,-0.28462448177150734,-0.4992710810687886,0.12548211994316968,0.532000413800281,0.19050413520658124,0.5241354138271702,0.05612625426860019,-0.24751851059423624,-0.2999676072696182,-0.4132508309899385,0.20179716599963568,-0.34161114715875746,0.1794353401387481,0.2245325986799206,0.012574259778344084,-0.021154730443369987,0.1958776120008698,0.49195321494300703,-0.7910966272155737,0.043418606144498696,-0.24275448404453054,-0.3975108532044716,0.28207828708218774,-0.3557102049591685,0.5414680717021157,0.0912093681036445,-0.15391377651570964,-0.3388357075373787,0.44279013368930487,0.5428917283973589,-0.3919426150327409,-0.3484531818361087,0.19793007785741773,0.6993823318203801,-0.5059843795424122,-0.4270471772941662,0.1028239808717939,0.005702498660498215,0.3824127063834568,-0.2976953405325,0.6268016171372605,0.23497026775405122,0.05958862240734395,-0.11377169136607342,0.3143113569288896,0.9999999999999998,-0.3792851913310083,0.14321746110051226,0.39535202706364947,-0.30996751152077345,-0.2924866686972754,-0.3080057539310721,0.4071036708413126,-0.29709716790219526,0.3527150284185914,0.579581362037581,0.18837927762654352,-0.4539873427638865,0.049789959928917445,0.21853513119303494,0.5543711908716367,-0.5634157085689109,-0.47079765977003524,0.43657293583572004,-0.6410650290881555,0.2784483738078545,0.6903645944759202,-0.12685973941003426,-0.42237322588003273,-0.4835002085807504,0.09637438001424355,-0.13693822527006974,-0.21965362851112336,-0.11089180133619365,0.47610975916164533,0.025400356322916786,-0.5444246524025078,0.11415955943109193,0.5297277189752341,-0.0880103660534227,-0.5195178775261738,-0.3250247735105894,-0.7800312850469454,-0.13024876637535915,-0.09371766385049973,-0.3312997788688636,-0.35426442837772837,0.06381232654294786,0.4879179300406395,0.4304922493796591,0.25221356038748927,0.38583687287958474,0.4289475725831021,0.34230498248746777,-0.10230760283421887,-0.2049614853407775,-0.4523843390303616,0.2662690835638396,0.019369871863024985,-0.1883229589034558,0.06150116251870539,0.21379155149285986,-0.6172280361241029,-0.27373928967038713,-0.11923244767830532,-0.35529340152557504
S0061,-0.013394791919904734,-0.08468563449344435,-0.13293041215115303,0.21493009334219093,0.1948434867903423,-0.5810782223305855,-0.369190547218348,0.5026493430329739,-0.5298267596888289,0.45540537858947105,0.026263157443439576,0.4924427030194357,0.557896574168277,-0.17649294547424305,0.38889687982589005,-0.33580988787044636,-0.0528298950962201,0.12317368577677903,0.4007821343448978,0.2056462833000341,0.13143365543770152,-0.6383111308348915,0.2826883443013246,-0.07337764683238533,-0.017111495817058345,-0.01844092059237799,-0.27788287958032776,0.42669912176281716,0.09732148289097242,0.14898564732170702,-0.3009632624530018,-0.22082291591366462,0.20171081964807683,0.0758060791583128,0.45024898485656406,0.47733316695753786,-0.6862559194534872,0.2674983467249765,-0.2610024456877922,-0.42421336850380675,-0.2591639017416295,0.3747685150653958,0.16903889910029057,-0.5592834624382697,-0.5054980270439962,0.012412666720983895,-0.00847930504635595,-0.1531973727788595,-0.3846470051652633,-0.40593297473462986,-0.32603995318273804,0.5482845685968603,0.23994762405849834,0.6996036967583782,-0.7579023091834706,-0.12516347849159298,0.6126422305939455,-0.3411116683263242,0.237184101315584,-0.3792851913310083,0.9999999999999998,0.386153920930559,-0.36346360094477065,0.7232853157851824,-0.0439891762203657,0.11757308384786547,-0.48907448196452175,0.26139887176501975,-0.4315639537018414,0.25036824951005604,0.09481235201796318,-0.1654376312488617,-0.09121003980708833,-0.6439039764509398,-0.004616525719841725,-0.06162120599111684,0.0636769013394065,0.0775554423654743,0.16476629634537432,-0.3046186913182036,-0.5761511919832116,0.628919984745662,0.6000473821585237,-0.13449105688581453,-0.5546543598195847,-0.28444091050753745,-0.16683828401313164,0.3188537481497449,-0.6279448191034002,-0.20281672370610718,0.10650449563063077,-0.019794037379965133,-0.18732723592361983,0.5493578907183558,-0.03592918303200512,-0.5169255272713016,-0.1973714653177362,0.7500010199057169,0.009778103110302108,0.5978860322927511,0.4443569162151018,0.32622978825249094,0.13054434230315543,0.23303533075114471,0.3422959646202982,0.32091979360290607,-0.1971408946499363,0.21820932409517124,-0.5024322580215257,0.08271311267311286,0.3023683876639663,0.47025958717297406,0.04811335150104559,-0.3833260026530063,0.12332321021819782,-0.7970723133568486,0.4354927737488426,0.5642445491740111,-0.07098962398567012,-0.26990784401988654
S0062,0.43370376358742296,-0.2444438922157719,0.19127633769010532,0.1501219328181234,-0.039122517403509346,-0.4838634458862292,0.049014428331099445,-0.1607913145378044,-0.24233694044640813,0.0052499388814911474,-0.5269197454035348,-0.09976041755291093,0.13155040541734592,-0.058441497254314266,0.03156855292806736,-0.44494327355664637,0.4299097253844919,-0.27437483036592614,0.2132607338906826,0.7840668513822877,-0.2836466892354472,-0.22367936628740046,0.40073485587850366,-0.014756401961912193,-0.21681080760235638,-0.4999245342197485,-0.6256687071444971,-0.30826235347840064,-0.36350600962437607,-0.5022065496358139,-0.24282501153831398,0.2227921113679399,-0.057679528035017455,0.556148773583989,0.2361822924388151,0.2689692893097555,-0.09290834457468056,0.16012313958916016,0.45106251819951354,-0.4506309164103102,0.04228819082644776,0.4340174762138859,0.6731912941884683,0.2604427807187245,-0.6575651728253751,0.4467836391981114,0.4492001664045153,0.12859755286595237,-0.307359761532021,-0.32274625812733776,-0.38442563395329166,-0.10101880193936884,-0.27967736833081963,0.27987586247396773,-0.17784427699754712,-0.12915772726183355,0.7892950905755372,-0.03589735296427561,-0.10733960733776972,0.14321746110051226,0.386153920930559,1.0000000000000002,0.035376376542771065,0.07868075349910687,-0.3649126811949939,-0.1085747878076689,-0.25902210506539347,0.3691918473121644,0.35648611858989354,0.34901050378632714,0.4477504331092804,-0.6547487436768484,0.7436250395898837,-0.08312380294655942,-0.23071578186401231,0.048080432284755406,-0.0455207931312492,0.416679995016569,-0.18969726704178885,0.4932628175768927,-0.4275205890397679,0.7089666708309701,-0.054477740198329114,-0.20096895344617563,-0.49523978083056275,-0.4035521854321605,-0.2882070757674733,-0.22853394659081752,0.060883292472037644,-0.17130753227152998,-0.22230698996262774,0.2828028332019598,0.07849570586074259,0.8434572940277705,0.03031306017572817,-0.6848636887970534,-0.34852812043580195,0.20283864057427464,-0.22445393697077182,0.2826150576403596,-0.13008155137850727,0.6638051764950005,0.2112728029035291,0.15532217328657325,-0.038853215982266334,0.4028578540812672,0.2372148778244956,0.02900894987740461,-0.3786026948437324,-0.3967297300500545,0.12345909242236103,0.7831930284054897,0.42364051037801925,-0.5547258463788542,-0.13828093454233867,-0.48190353790004714,-0.03215523118243942,0.2514346698026609,-0.2646575265125611,-0.42707819692512283
S0063,-0.3578241156673467,0.18800045390069794,-0.016094410791088806,-0.2596724255345609,0.10433121661681329,-0.2606261330702761,0.26972294674693864,-0.25661707432852915,0.2033659641716135,-0.6302204560641259,-0.22589597587687626,-0.4596335051466627,-0.25008244538683977,-0.22596134546514332,0.2397264554682062,0.2546528961275929,0.63798973583946,0.24537953641540974,0.3095858387068407,-0.04944278382178059,-0.3972058960430267,-0.021519930264180573,-0.23749065659632332,-0.0410701483548807,0.6889391673071241,0.06209580059505999,-0.1602029292052286,-0.04647768912493118,0.11640905387555348,0.3272286844766782,0.03564773089815215,0.5485831497104923,-0.4894851816261908,0.5678604802451458,-0.42471219628148554,0.29822056177301115,0.5765562635535267,0.13895057793296342,0.23188208644179711,-0.39830132458271233,-0.030931240959894867,-0.25835934718898734,0.05026669413364804,-0.0010189697382324697,-0.24247898517225996,-0.16502762256387377,-0.08695728319776588,0.4983440130408689,-0.00031007912321394946,-0.14221014920755756,-0.17311185329599094,-0.040861039573745164,-0.04053531621065921,-0.540473431902006,0.6374422184452861,0.23081384894862114,0.14059813861503256,-0.35394697447082374,0.01436011679976672,0.39535202706364947,-0.36346360094477065,0.035376376542771065,1.0,-0.22623617453880437,-0.47840567962559316,0.3923777027421036,0.05292379887554808,-0.16301968400411354,0.14437245477598948,-0.29100647118188155,-0.23556544056636405,0.0480360916885085,0.17856341242686202,0.0501639657566395,-0.02821607134267478,-0.01639938179274133,-0.404154218949054,-0.29550505450147607,0.0438131161441183,0.13698379402885497,0.48659587306480906,0.14747729727812092,-0.025806666755511073,-0.3326660757313197,0.1251600381418955,-0.24683071414316907,-0.1727017829419255,0.06741055832270855,0.8810065668161661,0.0019112793727175906,0.15231284167500467,0.7161477474216094,0.39594769378021566,0.24901848416255007,-0.21161813130718282,0.1911216656784391,-0.19259654138632873,-0.48400292860445404,0.41948264726925577,-0.34824864309569187,0.15932268559433946,0.17428066444671164,0.636511896441409,0.27617567477800503,-0.5370743250873112,-0.12159217850163634,-0.07397705014621372,-0.06693314935987946,-0.47732323091312473,-0.5194457537263323,-0.24991245523732106,-0.09680091258621026,-0.08087669040182696,-0.32225380539174514,-0.22572811473746698,0.2195845222572853,-0.034774342010976886,-0.6493697635668452,-0.09275932293450594,-0.03197976930095097
S0064,-0.12240542618084867,0.19140725402020697,0.35733440797142063,0.19878796391354528,0.5501016897553985,-0.45983129624317637,-0.13889014339472336,0.30337805510687477,-0.385531243095035,0.1181023429076894,0.4996896739024118,0.4496799696001059,0.458983652048643,0.07338002870158776,0.377547500342998,-0.11107434122678757,0.295667173866556,0.14455307604102194,0.536566482314261,-0.043012614406168506,0.2748965739154852,-0.6881787273557257,0.5653760036187686,-0.5073307729916292,0.06461320438745065,-0.19679356321126537,-0.3766825280019459,0.46527794862202515,-0.11078580179054522,0.5878778330665456,-0.5974762900723644,0.09469913005349971,0.0529616573669675,-0.27135364675518436,0.216643998058883,0.42839402003796123,-0.4269054600246057,-0.1557055469129849,-0.40520592494785845,-0.2927668429095926,-0.222649184255561,0.14186471934094316,-0.05706045991080494,-0.540300275199246,-0.3543505277136872,0.061135466249824647,-0.430726425435436,-0.4589706038259201,-0.06376399902109817,-0.3755377559053213,0.13220267751112116,0.44523794222705226,0.03159202389772812,0.5336905203928092,-0.36100533721832706,-0.41929840358546855,0.42546154233654304,-0.18501164878026977,0.6618512852291285,-0.30996751152077345,0.7232853157851824,0.07868075349910687,-0.22623617453880437,1.0000000000000002,0.37884277646087744,0.23051478238403766,-0.21882193755071336,0.6476105011739755,-0.15421979737985048,0.19628912159768291,0.16422014120110448,0.18472768451204083,-0.3546320867560329,-0.828936233933711,0.3775569067713493,-0.27618673749022393,-0.35017558571335855,-0.12137576850429682,0.34969266760658574,-0.17877415624432763,-0.10972389417011001,0.5421833725694041,0.3977490495230344,-0.0786095291243389,-0.6659636832000081,-0.16723804890572902,-0.6197863682645948,0.4447812362928758,-0.5924442744875104,0.25527069066832436,0.3514076558797385,0.20851254584815127,-0.2134920967488015,0.29252713389697665,-0.21143253111691543,-0.31459728261955927,-0.1124186085840289,0.5646843993301515,-0.09962072998010459,0.393245960062381,0.6673695910493891,-0.21038100016472183,0.054700203301733766,0.3419621245100468,0.3041462312146962,-0.04772968644477666,-0.2930660393595721,-0.05697775815109012,-0.5130033347860827,-0.20371020844010534,0.6311115885723295,0.10157649270681023,-0.1848747222288373,-0.47206698967179506,-0.023325322900070607,-0.5226619293584813,0.09439429951020152,0.00404019775621712,0.5244976008446652,-0.3949436029180341
S0065,0.04366450729349638,-0.0016551510171199922,0.4667769910108062,0.009610135148526459,0.3006978163415322,0.18726165616477078,-0.06331605825558928,0.12038087645242788,-0.34180044210772825,0.21471335709874706,0.8034788664522374,0.5229930616472291,0.04707151283162094,0.30328263222326635,-0.09852524841601548,-0.07482794678726214,-0.12460478427595978,-0.031619544160446884,-0.14484797550186126,-0.2943093556615434,0.3513831687830576,-0.1628255261155632,0.5492201763924748,-0.40939719688405735,-0.22022527937859415,-0.3462427830218136,-0.2260917574764341,0.0002655305122846932,-0.21209608151034492,0.2891471602615189,-0.6236850434809655,-0.0842504107411496,0.002013068098465034,-0.5614256964597638,0.12387703220555343,-0.3131679329885177,-0.004513843743219739,-0.27308894139430095,-0.09142806841441978,0.05415952254240068,0.483334635231816,-0.04058561144439751,-0.2263713332906589,0.19412868654415666,0.2513329004017161,0.36201833731722055,-0.18235707301563533,-0.7493183271805844,0.6531596659377249,-0.013307292599320265,0.8443394496903398,-0.2289366158091123,-0.20598921960731756,0.26896785599051265,-0.05085629975715189,-0.1262469771335392,-0.41934784210410986,0.7388153580436859,0.37032114692447526,-0.2924866686972754,-0.0439891762203657,-0.3649126811949939,-0.47840567962559316,0.37884277646087744,0.9999999999999999,-0.07046885767127964,0.48989707038325114,0.5217576989347764,0.29845419713192434,-0.0508068432567693,0.1613364939542422,0.07391579251318202,-0.38003550440615447,-0.4406957972642862,0.39452203309821376,-0.36331959844274864,-0.2706779311457563,-0.048243239902578804,0.5215872378660709,0.07681398947874558,0.21314710416733548,-0.1860803725234749,-0.258077304397195,-0.010332764174673981,-0.16785322432069952,-0.10983473575037508,-0.31446335513984325,0.177266683103764,-0.4851064089548134,0.46202773219278137,0.49367008411098817,-0.231350091939224,-0.4836023652329137,-0.41816002349758274,-0.32957197271144845,-0.03034023879568223,0.1404800302295058,0.2196634895894619,-0.17988244014466676,0.3064380832602933,0.18379768338769326,-0.46144347641338623,-0.4999914962031543,-0.11516073665068655,0.2947188080164363,-0.3479642005710042,-0.03299173263332769,-0.23191131006268217,0.08244549775386414,-0.23419560550775398,0.6574638478800715,-0.3603159691217604,-0.016242044715314288,-0.06881223883686062,0.22267624855547352,-0.10274190951795377,-0.12529284048857892,0.019908148249209126,0.8283952987041486,-0.2354158670516914
S0066,-0.6703118046936217,-0.21542075109998826,-0.3763946179791123,0.012355629825581565,0.7809890479464456,0.16411590603747142,-0.34827959513123063,0.6497811617662349,-0.2159533841254537,-0.5277448313430183,-0.16570752802501565,0.05076310604716056,0.20118056323422845,-0.2334890068195659,0.929292195504551,0.3151064526635242,0.362471667071072,-0.18430329076469856,-0.2351840680670787,-0.6246946584451839,-0.44042247510458243,-0.11279415002083171,0.29572426873017127,0.23631070239758775,0.09086299731164767,0.10285935416299434,-0.16230077236913373,0.30899183108673195,-0.3388193457869984,0.4460620755346082,0.04614310398385223,0.49893159197316167,-0.1228076967393876,0.2511185572069775,-0.5432248192931509,0.7942694348348828,0.5116685383452443,-0.19595336875291952,-0.3720985251272239,-0.16290364299339594,0.008021085905471506,0.5060540943166968,0.11737529818472306,-0.33466376124497155,0.2216224540510866,0.2859180094091683,0.17647737530734858,0.06956628799106049,0.26615959836298075,0.40267694597171555,0.008322445161472082,0.48422219798697136,0.14779670598273686,0.32997430652699916,0.26329172083618374,-0.26676632002036205,0.33204228598991076,-0.21482996337350796,-0.2704166915663685,-0.3080057539310721,0.11757308384786547,-0.1085747878076689,0.3923777027421036,0.23051478238403766,-0.07046885767127964,1.0,-0.5889416297481237,0.06409870499753763,0.07879671884557532,-0.4969188789000394,0.24128341683671925,0.4236553353741074,-0.17170506332560628,-0.3417419576425464,-0.4047017112380886,-0.10746162963173793,0.13813276294385407,-0.8746695702078697,0.21648445404882052,0.26800389053243845,-0.04433465526133069,-0.06978558596405274,0.449228890322663,-0.15107932718058203,-0.1996394366722367,-0.009562462437644076,-0.08077831973792612,-0.33651952049817185,0.3355231998968231,-0.34931992228353786,0.4805981540839827,0.07396347479377155,0.29244291345686696,0.02391714698237279,-0.13644054968358132,0.2724770991800717,0.17372895125020318,0.25563505756592164,-0.18718431878771427,0.0002161679308310791,0.020361078266502724,0.08314581441427334,0.513724552968322,-0.4341227516972476,-0.0006203131307190482,-0.7256191449586242,-0.6897540304508754,-0.705970835532107,-0.46514484723304067,-0.21223808035465136,-0.15559414938344288,-0.4821366573445561,-0.7284287238303286,0.059094905240513425,-0.7019520223952735,-0.33568720260153734,0.7114705039093647,-0.224237855651788,0.2737574512883098,-0.3049878716317808
S0067,0.24696474091068304,0.3047081434541392,0.4886537550830778,-0.1474014195129567,-0.36100456990361435,-0.10523785797796886,0.3266581908419759,-0.6324242043811206,-0.04383316416285531,0.21184185637742245,0.6199400466356165,-0.0565470243661085,-0.22823434548092897,0.2416962526937825,-0.6452283417941523,-0.19530613243503545,-0.0736388326441924,0.4379022129754367,0.15814035227349513,0.20305656240147119,0.26412602707916844,-0.06110001815690828,-0.09420095526461487,-0.4433415715375291,0.312603019474482,-0.24755425545476897,-0.024722118523085895,-0.2161186262531163,0.22804705956184917,0.1001251797831393,-0.40157164062169864,-0.0498903436924373,-0.39406854108881495,-0.17524245406344607,0.12355495950712754,-0.8108390199447435,0.0621531812426634,0.07004991560202459,0.5391736207231422,-0.11069103753415446,0.4819967946858649,-0.6886087916690281,-0.14904420216571623,0.5600299301052142,-0.09590234506831861,-0.14587472486921213,-0.19115229991383936,-0.16034931289402096,0.28612298603971176,-0.43941866005739955,0.6283467231977157,-0.6232124049387084,-0.15008635545099752,-0.4391413547219955,0.26800113125125097,0.5036308991470533,-0.5939068136995997,0.5869137073198789,0.44966808870887903,0.4071036708413126,-0.48907448196452175,-0.25902210506539347,0.05292379887554808,-0.21882193755071336,0.48989707038325114,-0.5889416297481237,0.9999999999999999,0.02875375375969369,0.30390822005640095,0.1081273712533121,-0.2879097906165034,-0.3496570989088913,-0.12076931125896605,0.002775042958451957,0.6407303827581718,-0.3161890751044763,-0.5550890265426699,0.43494100338932296,0.2331757766498766,-0.049697258822923966,0.6621683487973509,-0.15155434376114704,-0.6862841093867494,-0.2927864838102618,0.3089715392982982,-0.3478839993093281,-0.13380939437325706,0.4086488615220867,0.07689245680942922,0.4932164047284845,0.11835294206386358,0.1623359372419946,-0.3292220362353537,-0.30645619605194346,-0.444257291280568,-0.07213125186583491,-0.2647368066038888,-0.35311298874703156,0.3507226092720028,0.044918731690644205,0.10200906994864586,-0.200387791004185,-0.2556398819955213,0.42867529172959,-0.0757982878125596,0.21729745915827925,0.453380684679922,0.374665844454917,0.10934194793706947,-0.3544626096459189,0.3005708654562042,-0.04529270314295319,0.4898197059455149,-0.2721825997179077,0.6688586316326275,0.33993085446578436,-0.6552523563177938,-0.21703691595413702,0.33132570291652286,0.03610522915122745
S0068,0.24052769374402427,-0.09685722714239192,0.7902781402657446,-0.06551942577761033,0.3953451347388478,-0.24512171046209613,0.18837604546900277,0.009329731577231413,-0.13889857947041118,-0.1855677064998973,0.29121698167055715,0.42564239800159026,-0.08889710922927514,0.17568507203604725,0.03678689698431213,-0.034903240188065225,0.590003482060466,-0.401220789055942,0.3177691164728529,0.16116039463866882,0.15288258796388213,-0.22548217241701307,0.8514080891481867,-0.513310862339736,-0.24871367731416108,-0.6072912920325951,-0.790655920049348,-0.27723665529667996,-0.4588177319036383,0.10671305981659689,-0.7953081345657517,0.18181520687166827,0.14833668114990278,-0.1496268116641474,0.25275148057211777,0.27015517392946886,-0.013044569238433005,-0.20214803722007413,-0.10334483177216792,-0.26309483375874626,0.14287048384252382,0.2595741892534134,0.005557361420081945,-0.011966830191586272,-0.2593817714995659,0.6387534315593475,-0.26414993187292357,-0.6859302290074393,0.40487133366581335,-0.15300071505141788,0.2667313901696155,-0.18093023414511053,-0.6374880127374927,0.24082118510022368,-0.07642937056940294,-0.5881303586923902,0.31492654287528477,0.3028209539820023,0.38251216327209214,-0.29709716790219526,0.26139887176501975,0.3691918473121644,-0.16301968400411354,0.6476105011739755,0.5217576989347764,0.06409870499753763,0.02875375375969369,1.0000000000000002,0.41474186741652486,0.10513915320252397,0.41071399324519203,0.003578097504631285,0.25168395872777355,-0.47651343116615147,0.12931774801786336,-0.05555112175411947,-0.42571457350244213,0.06203870092600623,0.4087559760131623,0.35238634223369086,-0.1374053617220668,0.5624153290150052,-0.0386887649508012,0.1468776734367216,-0.7207618098266004,-0.14767750146628567,-0.779717845932008,0.1162350992171141,-0.3238892272554894,0.5560941588067293,0.3408174151993044,0.35778419567247655,-0.2603826433526802,0.4048667316239312,-0.007854977974566137,-0.33577020915534594,0.11682589981611488,0.11237774311794733,-0.2710966726170838,0.19660857291804232,0.39670208547454666,-0.21468316534722295,-0.29795359200444854,0.08767435189545632,-0.06897434028204302,-0.16819810837797958,0.04017042933361626,-0.3334472688044503,-0.2693505073531689,-0.5734546221146897,0.8457619149136446,0.18052874711833616,0.16250215032123638,-0.516092217029648,-0.18303905418867503,-0.2510433434004921,-0.18683039064589307,-0.17294787987147608,0.6134520284982781,-0.40969386694655197
S0069,0.16422452563373569,-0.1138111200167277,0.4154665054330325,0.18637498225057827,0.37092810499167905,0.20062269554325327,0.08388441573039937,-0.39020277816354476,-0.1874521262444034,-0.3895539284126958,0.026575112688994533,-0.36356280552355397,0.02710645331718262,0.26592342496299465,0.021624795438309287,-0.19387634836201184,0.48559462086218697,-0.26071338015191886,-0.31669326605373327,0.23637943769855055,-0.3766199367978761,-0.0009412704658623645,0.6193991469707445,-0.17727434342127424,-0.2729443805302437,-0.6430859292041199,-0.42555593854780593,-0.3288349963765296,-0.790824107195094,-0.15349572741729783,-0.30194012371925844,0.6948553113346738,-0.4505301485549855,0.17153440647973628,-0.4336663723660526,-0.16686555855255122,0.6195916160272908,-0.48068144099758814,0.5795912176931293,-0.049681317702478245,0.5689904787023939,0.1702968701890503,0.5936250905328837,0.809076095131969,-0.0011180204511507543,0.5987527231418498,0.44338842290377717,-0.10536876504716501,0.3498743579996115,0.07239654235217835,0.5645425593883703,-0.45125483116744064,-0.346401885805371,0.09179680287030048,0.587875748780688,-0.13420840416277424,0.18145330955628852,0.6348110152285265,-0.006635904659045318,0.3527150284185914,-0.4315639537018414,0.35648611858989354,0.14437245477598948,-0.15421979737985048,0.29845419713192434,0.07879671884557532,0.30390822005640095,0.41474186741652486,1.0,0.03677504659714754,0.5995949563137837,-0.35433270753195634,0.30004116976243683,-0.0328575583954358,0.09448303933094883,-0.38410678796376,-0.2324172265171218,0.0020512365206540825,-0.04678777339842331,0.9214998673712355,0.3492605406708618,-0.04286030480507148,-0.6888567621151644,-0.33947458055520113,-0.12489024134355865,-0.289559029407801,-0.36419695658198986,-0.5115124723664979,0.37214642020462163,0.038463775441216624,0.1303811228809181,0.10574962029886273,0.042316229660632976,0.0027621756465564342,-0.3928041167608334,-0.1905118689750173,-0.22262151123111895,-0.05468889014509318,-0.5203685853743993,0.054038589662991576,-0.45721748590491684,0.13667464817878966,0.13455270273790776,-0.1512949919190358,0.08138808136884255,-0.351269375453456,0.02905925845029034,-0.541767173658639,-0.10106865123285964,-0.6462956713004668,0.1326208897202011,-0.07349402270432709,-0.028697605658894967,-0.2695044921867681,-0.31690453864170337,-0.03063264206846742,-0.32234285022262277,-0.344619678902442,0.5109614572910509,-0.5665087365740994
S0070,0.7819099197309942,0.6843374061262123,0.32543591665737304,0.7693636223503737,-0.07845272752012969,-0.4064744788085375,0.5142495392150583,-0.3396706950882358,-0.23843272847685038,0.5725147419331754,0.0473365779718543,-0.20703621544609835,0.3897837790452872,0.7689770884796892,-0.36718695460904727,-0.8024146438329419,-0.14986483629640843,0.2665110997116132,0.35043870453608245,0.6926958840778558,0.6103106324530957,-0.41036147363063546,-0.033347646379976816,-0.6404165900408265,-0.31243752646584044,-0.5843237349426019,-0.04177327705060559,0.30521577044339987,0.07824278117076482,-0.2393915639641843,-0.0339731150062844,-0.008482906331522344,-0.325797022977911,-0.395241142204058,0.43076812154318905,-0.20626321389376234,-0.2723661520786116,-0.36506117092188484,0.07491394681555191,0.19772754652023902,-0.4907943929000717,0.09376701760459048,0.29147611451878963,0.19697481221437163,-0.5667703517530784,-0.10077540485260525,0.08977963369022424,0.33020025834345657,-0.6059318318539318,-0.5079634837203212,-0.09587756888358524,0.32176011493070167,0.3381497664247918,0.15985576261242995,-0.009070441655970351,-0.23823040162780829,0.224123104100132,-0.17665481178909442,0.41142287546110473,0.579581362037581,0.25036824951005604,0.34901050378632714,-0.29100647118188155,0.19628912159768291,-0.0508068432567693,-0.4969188789000394,0.1081273712533121,0.10513915320252397,0.03677504659714754,1.0000000000000002,0.4774291799481948,-0.4727359005735247,0.13671056088110528,0.019552659345876043,0.51488174691871,-0.4913645771538025,-0.39452489955115205,0.7613827631058666,-0.6504166534937217,0.07242454306027878,0.09190206710730878,0.1603135248710232,0.05049006086880951,-0.08074324243565777,-0.49933832780103343,0.08747271865339126,-0.45318085514190865,-0.011108089361147452,-0.3005451782392466,0.2651635323044766,-0.735908646281597,-0.21696667731963326,0.42858172492212265,0.11816360144133346,-0.24427846972034686,-0.7577867332486047,-0.678980873362504,0.33097016103192023,-0.3505324633873455,-0.1595524449882646,-0.15708732866879252,-0.11205913041616578,0.014362510582207659,0.3250021965557317,0.5924780796916175,0.6769280953840733,0.6484689321220103,0.5165349383685967,-0.008849151069304709,0.07556205509711791,-0.07642664695534922,0.6799367918727625,0.15634684183798772,-0.16313555167071866,0.10064149482086084,-0.15728204287373415,-0.4857655617459327,0.31806290976859836,-0.15083124538882495,-0.4750038431120881
